zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
23838,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23112,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24551,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24550,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24554,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24557,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24556,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23901,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23868,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23867,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23120,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24588,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24569,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
24095,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23040,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23950,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23952,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23954,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23958,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23959,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23856,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
23850,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.11892735527809307,0.08422956471073778,0.1414888386534772
59038,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59032,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59036,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59430,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59046,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59447,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59446,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59442,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59441,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59011,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59015,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59520,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59418,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59412,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59024,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59424,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59077,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59074,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59072,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59073,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59078,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59079,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59546,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59479,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59471,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59088,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59087,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59085,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59084,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59083,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59645,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59059,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59054,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59055,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
59053,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.09188735546437897,0.12752487187217365,0.15768725361366623
